0.0;1.0;2.0;3.0;5.0;7.0;9.0;12.0;13.0;15.0;16.0;19.0;20.0;21.0;24.0;25.0;26.0;30.0;35.0;36.0;37.0;38.0;39.0;42.0;44.0;45.0;56.0;57.0;62.0;65.0;67.0;77.0;78.0;79.0;82.0;108.0;138.0;146.0
149.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7.971014492753623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93.57485818862915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;13.0;16.0;19.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;65.0;67.0;78.0;79.0;82.0;106.0;138.0;146.0
146.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.797101449275362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83.96353268623352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80.88213467597961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;13.0;16.0;19.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;62.0;65.0;67.0;77.0;78.0;79.0;82.0;106.0;138.0;146.0
150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.695652173913043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81.44823861122131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78.26441383361816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79.66787672042847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.49448895454407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.29711174964905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;13.0;16.0;19.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;67.0;78.0;79.0;82.0;106.0;138.0;241.0
149.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7.971014492753623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86.82629561424255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;13.0;16.0;19.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;44.0;45.0;51.0;53.0;56.0;57.0;59.0;62.0;67.0;78.0;79.0;82.0;106.0;138.0;241.0
150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.695652173913043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.43343782424927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78.13005495071411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80.93429446220398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;13.0;16.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;67.0;78.0;79.0;82.0;106.0;138.0;226.0
146.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.797101449275362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.83672451972961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;13.0;16.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;82.0;106.0;138.0;226.0
142.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.898550724637681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73.66824388504028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73.7527322769165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;13.0;16.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;82.0;106.0;138.0;226.0
142.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.898550724637681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69.59545040130615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;21.0;23.0;25.0;27.0;28.0;29.0;30.0;31.0;36.0;39.0;40.0;50.0;51.0;56.0;57.0;59.0;62.0;79.0;81.0;82.0;123.0;132.0;146.0;148.0
151.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.420289855072463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80.04338812828064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;16.0;21.0;24.0;25.0;26.0;29.0;30.0;31.0;33.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;82.0;106.0;138.0;226.0
143.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.6231884057971016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86.78242111206055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;16.0;24.0;25.0;29.0;30.0;31.0;33.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;82.0;106.0;138.0;153.0;226.0
150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.695652173913043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71.61383056640625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;13.0;14.0;16.0;19.0;21.0;24.0;25.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;81.0;88.0;106.0;138.0;146.0
144.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.3478260869565215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.716083526611328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;13.0;18.0;19.0;21.0;24.0;25.0;26.0;27.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;81.0;88.0;138.0;240.0
146.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.797101449275362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.433218717575073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;3.0;4.0;5.0;7.0;9.0;10.0;12.0;13.0;18.0;19.0;21.0;24.0;25.0;26.0;27.0;29.0;30.0;31.0;35.0;36.0;37.0;39.0;44.0;45.0;51.0;56.0;57.0;59.0;62.0;78.0;79.0;81.0;88.0;138.0;240.0
146.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5.797101449275362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.1909658908844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
