0.0;1.0;2.0;4.0;5.0;6.0;7.0;10.0;12.0;13.0;14.0;15.0;16.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;33.0;34.0;35.0;37.0;38.0;40.0;41.0;42.0;43.0;45.0;46.0;56.0;59.0;62.0;64.0;67.0;68.0;69.0;76.0;80.0;81.0;86.0;87.0;91.0;93.0;98.0;101.0;102.0;105.0;106.0;110.0;113.0;127.0;143.0;144.0;156.0;158.0;159.0;173.0;175.0;192.0;207.0;276.0;290.0;295.0
319.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80.98145627975464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;2.0;4.0;5.0;6.0;7.0;10.0;12.0;13.0;14.0;15.0;16.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;33.0;34.0;35.0;37.0;38.0;40.0;41.0;42.0;43.0;45.0;46.0;53.0;56.0;59.0;62.0;64.0;68.0;69.0;76.0;80.0;81.0;86.0;87.0;91.0;93.0;98.0;101.0;102.0;105.0;106.0;110.0;113.0;127.0;143.0;144.0;156.0;158.0;159.0;173.0;175.0;192.0;207.0;276.0;290.0;295.0
318.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81.41029596328735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;4.0;5.0;6.0;7.0;10.0;12.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;45.0;46.0;47.0;52.0;53.0;60.0;68.0;69.0;74.0;76.0;77.0;80.0;81.0;91.0;93.0;95.0;98.0;101.0;105.0;106.0;110.0;113.0;124.0;143.0;144.0;158.0;159.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;295.0;309.0
320.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82.43279647827148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;4.0;5.0;6.0;7.0;10.0;12.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;45.0;46.0;47.0;52.0;53.0;60.0;68.0;69.0;74.0;76.0;77.0;80.0;81.0;91.0;93.0;95.0;98.0;101.0;105.0;106.0;110.0;113.0;124.0;143.0;144.0;158.0;159.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;295.0;309.0
320.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80.69014716148376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;4.0;5.0;6.0;7.0;10.0;12.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;45.0;46.0;52.0;53.0;60.0;68.0;74.0;76.0;77.0;80.0;81.0;91.0;93.0;95.0;98.0;101.0;105.0;106.0;110.0;113.0;124.0;143.0;144.0;158.0;159.0;173.0;175.0;179.0;192.0;207.0;208.0;228.0;232.0;290.0;295.0
318.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.7182457447052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;45.0;46.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;158.0;173.0;175.0;179.0;207.0;210.0;228.0;232.0;290.0;347.0
316.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84.67800331115723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
319.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81.31430435180664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
319.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77.43740773200989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.90543675422668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.85805416107178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;5.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;158.0;173.0;175.0;179.0;207.0;210.0;228.0;232.0;290.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83.92582774162292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.41406583786011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.69804430007935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.79255652427673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.18895983695984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.8535258769989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.4689679145813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;106.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
321.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9.556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76.0405113697052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;1.0;6.0;7.0;9.0;10.0;11.0;13.0;14.0;15.0;16.0;17.0;19.0;20.0;22.0;23.0;24.0;25.0;26.0;27.0;29.0;32.0;34.0;35.0;37.0;40.0;41.0;42.0;43.0;44.0;45.0;46.0;47.0;51.0;55.0;59.0;60.0;62.0;64.0;68.0;69.0;70.0;76.0;77.0;80.0;81.0;86.0;90.0;98.0;101.0;105.0;110.0;113.0;125.0;129.0;130.0;143.0;173.0;175.0;179.0;207.0;228.0;232.0;290.0;315.0;347.0
317.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8.191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75.68283247947693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
